"23","88","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","1","1","0.501756299309172","0.498237068817405","6.63187340824872e-06","5.46601677409077e-18","1.37390573440107e-14","3.39117837030822e-19","3.67171697120518e-18","5.21697918254401e-21"
"1","87","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","6","1","0.520943281839472","0.479049871825721","6.84633479494849e-06","6.16069244485787e-18","1.21445518149046e-14","3.28846696712986e-19","1.08929661767527e-18","5.01160338674984e-21"
"2097","67","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","1","1","0.422811357960992","0.561725810746846","0.0154628312082591","2.05857718472508e-17","8.38973633581703e-11","2.07144298855148e-15","3.21001318481688e-15","2.72193594543547e-17"
"6727","69","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","0","0","0.446333441411764","0.537143558057357","0.0165230004266098","1.0065556463921e-17","1.04244452019519e-10","2.58021785947168e-15","2.18514466768724e-14","3.38018632094997e-17"
"1971","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","1","1","0.352488971959906","0.624709773958139","0.0228012539571088","5.22299616240773e-14","1.2478970531192e-10","3.09867700221679e-15","3.11084429205388e-16","4.11691610930223e-17"
"4518","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","1","1","0.375769285053422","0.600722935781801","0.0235076261754268","4.00561813912889e-14","1.36165679178707e-10","1.57217095309065e-11","1.52837423278867e-07","4.78867650773961e-17"
"1990","52","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A2O543PJ8110HB","1","1","0.452037079763547","0.547961030496254","1.88974019076933e-06","4.06150413772791e-18","7.48601545820561e-15","1.77045468473703e-19","1.87059997107676e-17","2.42483262179892e-21"
"5414","66","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.424713689101392","0.563940825003223","0.0113454858080341","2.82133521087468e-16","8.73439161762586e-11","9.02457625486803e-16","6.13671895195345e-15","1.18752144822666e-17"
"6065","195","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.567767980014945","0.418288011806877","0.0139440081430752","2.58120490525733e-17","3.51004794568292e-11","8.66356860171368e-16","1.25266249411572e-15","1.13969113574502e-17"
"1976","78","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.465372797814662","0.534625524891468","1.67729386387563e-06","6.14208639494596e-22","6.20271840928554e-15","1.58526535927002e-19","5.40705838473402e-21","2.23183755075035e-21"
"23","88","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.501756299309172","0.498237068817405","6.63187340824872e-06","5.46601677409077e-18","1.37390573440107e-14","3.39117837030822e-19","3.67171697120518e-18","5.21697918254401e-21"
"1","87","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.520943281839472","0.479049871825721","6.84633479494849e-06","6.16069244485787e-18","1.21445518149046e-14","3.28846696712986e-19","1.08929661767527e-18","5.01160338674984e-21"
"2097","67","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.422811357960992","0.561725810746846","0.0154628312082591","2.05857718472508e-17","8.38973633581703e-11","2.07144298855148e-15","3.21001318481688e-15","2.72193594543547e-17"
"6727","69","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","0","0","0.446333441411764","0.537143558057357","0.0165230004266098","1.0065556463921e-17","1.04244452019519e-10","2.58021785947168e-15","2.18514466768724e-14","3.38018632094997e-17"
"1971","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.352488971959906","0.624709773958139","0.0228012539571088","5.22299616240773e-14","1.2478970531192e-10","3.09867700221679e-15","3.11084429205388e-16","4.11691610930223e-17"
"4518","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.375769285053422","0.600722935781801","0.0235076261754268","4.00561813912889e-14","1.36165679178707e-10","1.57217095309065e-11","1.52837423278867e-07","4.78867650773961e-17"
"1990","52","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWL4GVQNG6AOW","1","1","0.452037079763547","0.547961030496254","1.88974019076933e-06","4.06150413772791e-18","7.48601545820561e-15","1.77045468473703e-19","1.87059997107676e-17","2.42483262179892e-21"
"5414","66","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.424713689101392","0.563940825003223","0.0113454858080341","2.82133521087468e-16","8.73439161762586e-11","9.02457625486803e-16","6.13671895195345e-15","1.18752144822666e-17"
"6065","195","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.567767980014945","0.418288011806877","0.0139440081430752","2.58120490525733e-17","3.51004794568292e-11","8.66356860171368e-16","1.25266249411572e-15","1.13969113574502e-17"
"1976","78","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.465372797814662","0.534625524891468","1.67729386387563e-06","6.14208639494596e-22","6.20271840928554e-15","1.58526535927002e-19","5.40705838473402e-21","2.23183755075035e-21"
"23","88","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.501756299309172","0.498237068817405","6.63187340824872e-06","5.46601677409077e-18","1.37390573440107e-14","3.39117837030822e-19","3.67171697120518e-18","5.21697918254401e-21"
"1","87","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.520943281839472","0.479049871825721","6.84633479494849e-06","6.16069244485787e-18","1.21445518149046e-14","3.28846696712986e-19","1.08929661767527e-18","5.01160338674984e-21"
"2097","67","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.422811357960992","0.561725810746846","0.0154628312082591","2.05857718472508e-17","8.38973633581703e-11","2.07144298855148e-15","3.21001318481688e-15","2.72193594543547e-17"
"6727","69","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","0","0","0.446333441411764","0.537143558057357","0.0165230004266098","1.0065556463921e-17","1.04244452019519e-10","2.58021785947168e-15","2.18514466768724e-14","3.38018632094997e-17"
"1971","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.352488971959906","0.624709773958139","0.0228012539571088","5.22299616240773e-14","1.2478970531192e-10","3.09867700221679e-15","3.11084429205388e-16","4.11691610930223e-17"
"4518","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.375769285053422","0.600722935781801","0.0235076261754268","4.00561813912889e-14","1.36165679178707e-10","1.57217095309065e-11","1.52837423278867e-07","4.78867650773961e-17"
"1990","52","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","A3A7VZ2Z5EU18R","1","1","0.452037079763547","0.547961030496254","1.88974019076933e-06","4.06150413772791e-18","7.48601545820561e-15","1.77045468473703e-19","1.87059997107676e-17","2.42483262179892e-21"
"5414","66","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.424713689101392","0.563940825003223","0.0113454858080341","2.82133521087468e-16","8.73439161762586e-11","9.02457625486803e-16","6.13671895195345e-15","1.18752144822666e-17"
"6065","195","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.567767980014945","0.418288011806877","0.0139440081430752","2.58120490525733e-17","3.51004794568292e-11","8.66356860171368e-16","1.25266249411572e-15","1.13969113574502e-17"
"1976","78","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.465372797814662","0.534625524891468","1.67729386387563e-06","6.14208639494596e-22","6.20271840928554e-15","1.58526535927002e-19","5.40705838473402e-21","2.23183755075035e-21"
"23","88","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.501756299309172","0.498237068817405","6.63187340824872e-06","5.46601677409077e-18","1.37390573440107e-14","3.39117837030822e-19","3.67171697120518e-18","5.21697918254401e-21"
"1","87","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.520943281839472","0.479049871825721","6.84633479494849e-06","6.16069244485787e-18","1.21445518149046e-14","3.28846696712986e-19","1.08929661767527e-18","5.01160338674984e-21"
"2097","67","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.422811357960992","0.561725810746846","0.0154628312082591","2.05857718472508e-17","8.38973633581703e-11","2.07144298855148e-15","3.21001318481688e-15","2.72193594543547e-17"
"6727","69","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","0","0","0.446333441411764","0.537143558057357","0.0165230004266098","1.0065556463921e-17","1.04244452019519e-10","2.58021785947168e-15","2.18514466768724e-14","3.38018632094997e-17"
"1971","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.352488971959906","0.624709773958139","0.0228012539571088","5.22299616240773e-14","1.2478970531192e-10","3.09867700221679e-15","3.11084429205388e-16","4.11691610930223e-17"
"4518","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.375769285053422","0.600722935781801","0.0235076261754268","4.00561813912889e-14","1.36165679178707e-10","1.57217095309065e-11","1.52837423278867e-07","4.78867650773961e-17"
"1990","52","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","ABM77ZQWCHPNX","1","1","0.452037079763547","0.547961030496254","1.88974019076933e-06","4.06150413772791e-18","7.48601545820561e-15","1.77045468473703e-19","1.87059997107676e-17","2.42483262179892e-21"
"5414","66","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.424713689101392","0.563940825003223","0.0113454858080341","2.82133521087468e-16","8.73439161762586e-11","9.02457625486803e-16","6.13671895195345e-15","1.18752144822666e-17"
"6065","195","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.567767980014945","0.418288011806877","0.0139440081430752","2.58120490525733e-17","3.51004794568292e-11","8.66356860171368e-16","1.25266249411572e-15","1.13969113574502e-17"
"1976","78","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.465372797814662","0.534625524891468","1.67729386387563e-06","6.14208639494596e-22","6.20271840928554e-15","1.58526535927002e-19","5.40705838473402e-21","2.23183755075035e-21"
"23","88","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.501756299309172","0.498237068817405","6.63187340824872e-06","5.46601677409077e-18","1.37390573440107e-14","3.39117837030822e-19","3.67171697120518e-18","5.21697918254401e-21"
"1","87","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.520943281839472","0.479049871825721","6.84633479494849e-06","6.16069244485787e-18","1.21445518149046e-14","3.28846696712986e-19","1.08929661767527e-18","5.01160338674984e-21"
"2097","67","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.422811357960992","0.561725810746846","0.0154628312082591","2.05857718472508e-17","8.38973633581703e-11","2.07144298855148e-15","3.21001318481688e-15","2.72193594543547e-17"
"6727","69","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","0","0","0.446333441411764","0.537143558057357","0.0165230004266098","1.0065556463921e-17","1.04244452019519e-10","2.58021785947168e-15","2.18514466768724e-14","3.38018632094997e-17"
"1971","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.352488971959906","0.624709773958139","0.0228012539571088","5.22299616240773e-14","1.2478970531192e-10","3.09867700221679e-15","3.11084429205388e-16","4.11691610930223e-17"
"4518","29","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.375769285053422","0.600722935781801","0.0235076261754268","4.00561813912889e-14","1.36165679178707e-10","1.57217095309065e-11","1.52837423278867e-07","4.78867650773961e-17"
"1990","52","2DKDIPDOBDDP9FJIEH4DFXMBE0FB01","AWEQZZGOOBGV3","1","1","0.452037079763547","0.547961030496254","1.88974019076933e-06","4.06150413772791e-18","7.48601545820561e-15","1.77045468473703e-19","1.87059997107676e-17","2.42483262179892e-21"
"4537","192","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","6","6","0.291384036210508","0.000379746645094392","0.273260260092468","2.70946603121636e-12","4.02098946468537e-07","0.0544916262227189","0.380483928727554","2.47365981042923e-17"
"4499","148","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","6","6","0.355155891463656","0.000459446629424253","0.332916446109237","3.30108279784811e-12","4.86929815407374e-07","0.0652121154960176","0.246255613368549","2.56010747160045e-17"
"3121","167","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","5","6","0.38304682501014","0.222661528877521","6.73007449279865e-07","3.11205640371643e-14","1.45108789576995e-08","0.000819888130213392","0.393471070381418","8.2348246198049e-11"
"1183","71","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","1","1","0.32039430679567","0.408020180781812","0.271585509424329","1.62343943148279e-11","6.45429264834453e-11","1.71215220703175e-15","2.91731405281913e-09","9.64263850179989e-14"
"5230","72","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","1","1","0.303837121131935","0.463427156727489","0.232735720910088","5.88165170393599e-12","1.22460480825688e-09","1.53527134641115e-15","9.84031054783246e-17","2.01427917990392e-17"
"2138","145","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","5","2","0.00428623594127677","0.144693098312859","0.589020491902128","9.72618450477372e-15","1.78648022495303e-10","2.08721231502293e-06","0.261998086452763","4.83394956195034e-17"
"4623","28","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","0","0","0.450989794881897","0.178621955346867","0.370388249747635","1.60483565477218e-11","7.54106291776496e-12","5.19336430407769e-17","1.24139170882862e-14","3.91388821762823e-19"
"2521","52","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","1","1","0.455716375509412","0.179039301127104","0.365244322060493","2.22715347404937e-11","1.28071971985399e-09","7.00199892118801e-16","7.46137110225026e-18","1.21391522865133e-17"
"2807","114","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","1","1","0.515813328414721","0.344749610558736","0.139437056417682","7.29220950156442e-12","4.60155691341253e-09","1.09961952398056e-14","1.02855860778013e-15","1.6859960077237e-17"
"252","153","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2O543PJ8110HB","1","1","0.303722996096828","0.28841892443253","0.407858078046588","1.38448268764845e-09","3.95571408904901e-11","5.47100563837439e-16","1.32010040707498e-14","4.04421097686969e-16"
"4537","192","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","6","6","0.291384036210508","0.000379746645094392","0.273260260092468","2.70946603121636e-12","4.02098946468537e-07","0.0544916262227189","0.380483928727554","2.47365981042923e-17"
"4499","148","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","6","6","0.355155891463656","0.000459446629424253","0.332916446109237","3.30108279784811e-12","4.86929815407374e-07","0.0652121154960176","0.246255613368549","2.56010747160045e-17"
"3121","167","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","5","6","0.38304682501014","0.222661528877521","6.73007449279865e-07","3.11205640371643e-14","1.45108789576995e-08","0.000819888130213392","0.393471070381418","8.2348246198049e-11"
"1183","71","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","1","1","0.32039430679567","0.408020180781812","0.271585509424329","1.62343943148279e-11","6.45429264834453e-11","1.71215220703175e-15","2.91731405281913e-09","9.64263850179989e-14"
"5230","72","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","1","1","0.303837121131935","0.463427156727489","0.232735720910088","5.88165170393599e-12","1.22460480825688e-09","1.53527134641115e-15","9.84031054783246e-17","2.01427917990392e-17"
"2138","145","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","5","2","0.00428623594127677","0.144693098312859","0.589020491902128","9.72618450477372e-15","1.78648022495303e-10","2.08721231502293e-06","0.261998086452763","4.83394956195034e-17"
"4623","28","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","0","0","0.450989794881897","0.178621955346867","0.370388249747635","1.60483565477218e-11","7.54106291776496e-12","5.19336430407769e-17","1.24139170882862e-14","3.91388821762823e-19"
"2521","52","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","1","1","0.455716375509412","0.179039301127104","0.365244322060493","2.22715347404937e-11","1.28071971985399e-09","7.00199892118801e-16","7.46137110225026e-18","1.21391522865133e-17"
"2807","114","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","1","1","0.515813328414721","0.344749610558736","0.139437056417682","7.29220950156442e-12","4.60155691341253e-09","1.09961952398056e-14","1.02855860778013e-15","1.6859960077237e-17"
"252","153","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A2J237J8KM3OCS","1","1","0.303722996096828","0.28841892443253","0.407858078046588","1.38448268764845e-09","3.95571408904901e-11","5.47100563837439e-16","1.32010040707498e-14","4.04421097686969e-16"
"4537","192","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","5","6","0.291384036210508","0.000379746645094392","0.273260260092468","2.70946603121636e-12","4.02098946468537e-07","0.0544916262227189","0.380483928727554","2.47365981042923e-17"
"4499","148","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","5","6","0.355155891463656","0.000459446629424253","0.332916446109237","3.30108279784811e-12","4.86929815407374e-07","0.0652121154960176","0.246255613368549","2.56010747160045e-17"
"3121","167","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","5","6","0.38304682501014","0.222661528877521","6.73007449279865e-07","3.11205640371643e-14","1.45108789576995e-08","0.000819888130213392","0.393471070381418","8.2348246198049e-11"
"1183","71","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","1","1","0.32039430679567","0.408020180781812","0.271585509424329","1.62343943148279e-11","6.45429264834453e-11","1.71215220703175e-15","2.91731405281913e-09","9.64263850179989e-14"
"5230","72","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","1","1","0.303837121131935","0.463427156727489","0.232735720910088","5.88165170393599e-12","1.22460480825688e-09","1.53527134641115e-15","9.84031054783246e-17","2.01427917990392e-17"
"2138","145","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","2","2","0.00428623594127677","0.144693098312859","0.589020491902128","9.72618450477372e-15","1.78648022495303e-10","2.08721231502293e-06","0.261998086452763","4.83394956195034e-17"
"4623","28","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","0","0","0.450989794881897","0.178621955346867","0.370388249747635","1.60483565477218e-11","7.54106291776496e-12","5.19336430407769e-17","1.24139170882862e-14","3.91388821762823e-19"
"2521","52","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","1","1","0.455716375509412","0.179039301127104","0.365244322060493","2.22715347404937e-11","1.28071971985399e-09","7.00199892118801e-16","7.46137110225026e-18","1.21391522865133e-17"
"2807","114","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","1","1","0.515813328414721","0.344749610558736","0.139437056417682","7.29220950156442e-12","4.60155691341253e-09","1.09961952398056e-14","1.02855860778013e-15","1.6859960077237e-17"
"252","153","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","AWL4GVQNG6AOW","1","1","0.303722996096828","0.28841892443253","0.407858078046588","1.38448268764845e-09","3.95571408904901e-11","5.47100563837439e-16","1.32010040707498e-14","4.04421097686969e-16"
"4537","192","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","6","6","0.291384036210508","0.000379746645094392","0.273260260092468","2.70946603121636e-12","4.02098946468537e-07","0.0544916262227189","0.380483928727554","2.47365981042923e-17"
"4499","148","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","6","6","0.355155891463656","0.000459446629424253","0.332916446109237","3.30108279784811e-12","4.86929815407374e-07","0.0652121154960176","0.246255613368549","2.56010747160045e-17"
"3121","167","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","5","6","0.38304682501014","0.222661528877521","6.73007449279865e-07","3.11205640371643e-14","1.45108789576995e-08","0.000819888130213392","0.393471070381418","8.2348246198049e-11"
"1183","71","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","1","1","0.32039430679567","0.408020180781812","0.271585509424329","1.62343943148279e-11","6.45429264834453e-11","1.71215220703175e-15","2.91731405281913e-09","9.64263850179989e-14"
"5230","72","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","1","1","0.303837121131935","0.463427156727489","0.232735720910088","5.88165170393599e-12","1.22460480825688e-09","1.53527134641115e-15","9.84031054783246e-17","2.01427917990392e-17"
"2138","145","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","2","2","0.00428623594127677","0.144693098312859","0.589020491902128","9.72618450477372e-15","1.78648022495303e-10","2.08721231502293e-06","0.261998086452763","4.83394956195034e-17"
"4623","28","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","0","0","0.450989794881897","0.178621955346867","0.370388249747635","1.60483565477218e-11","7.54106291776496e-12","5.19336430407769e-17","1.24139170882862e-14","3.91388821762823e-19"
"2521","52","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","1","1","0.455716375509412","0.179039301127104","0.365244322060493","2.22715347404937e-11","1.28071971985399e-09","7.00199892118801e-16","7.46137110225026e-18","1.21391522865133e-17"
"2807","114","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","1","1","0.515813328414721","0.344749610558736","0.139437056417682","7.29220950156442e-12","4.60155691341253e-09","1.09961952398056e-14","1.02855860778013e-15","1.6859960077237e-17"
"252","153","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A3A7VZ2Z5EU18R","1","1","0.303722996096828","0.28841892443253","0.407858078046588","1.38448268764845e-09","3.95571408904901e-11","5.47100563837439e-16","1.32010040707498e-14","4.04421097686969e-16"
"4537","192","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A1WNHGZ8S46T3C","6","6","0.291384036210508","0.000379746645094392","0.273260260092468","2.70946603121636e-12","4.02098946468537e-07","0.0544916262227189","0.380483928727554","2.47365981042923e-17"
"4499","148","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A1WNHGZ8S46T3C","6","6","0.355155891463656","0.000459446629424253","0.332916446109237","3.30108279784811e-12","4.86929815407374e-07","0.0652121154960176","0.246255613368549","2.56010747160045e-17"
"3121","167","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A1WNHGZ8S46T3C","5","6","0.38304682501014","0.222661528877521","6.73007449279865e-07","3.11205640371643e-14","1.45108789576995e-08","0.000819888130213392","0.393471070381418","8.2348246198049e-11"
"1183","71","2FE2GTP9RA7S6MMN0WPSVF70UWTQVK","A1WNHGZ8S46T3C","1","1","0.32039430679567","0.408020180781812","0.271585509424329","1.62343943148279e-11","6.45429264834453e-11","1.71215220703175e-15","2.91731405281913e-09","9.64263850179989e-14"
