1, 89.795, 97.95900000000002, 1
2, 94.117, 94.117, 0
3, 98.214, 98.214, 0
4, 85.185, 94.444, 1
5, 85.416, 95.83300000000001, 1
6, 96.363, 96.363, 0
7, 84.444, 84.444, 0
8, 88.135, 88.135, 0
9, 94.827, 94.827, 0
10, 96.296, 96.296, 0
11, 98.181, 98.181, 0
12, 98.113, 98.113, 0
13, 79.591, 79.591, 0
14, 96.226, 96.226, 0
15, 98.36, 98.36, 0
16, 90.56600000000002, 90.56600000000002, 0
17, 93.617, 93.617, 0
18, 98.039, 98.039, 0
19, 96.49099999999999, 96.49099999999999, 0
20, 96.428, 96.428, 0
21, 96.153, 96.153, 0
22, 86.666, 86.666, 0
23, 87.755, 95.91800000000002, 1
24, 81.25, 81.25, 0
25, 86.792, 86.792, 0
26, 88.461, 98.076, 1
27, 90.56600000000002, 90.56600000000002, 0
28, 87.5, 87.5, 0
29, 93.548, 93.548, 0
30, 98.181, 98.181, 0
31, 98.076, 98.076, 0
32, 86.956, 86.956, 0
33, 86.956, 95.65200000000002, 1
34, 98.039, 98.039, 0
35, 88.679, 88.679, 0
36, 87.755, 87.755, 0
37, 96.153, 96.153, 0
38, 96.61, 96.61, 0
39, 96.363, 96.363, 0
40, 93.617, 93.617, 0
41, 85.964, 85.964, 0
42, 93.617, 93.617, 0
43, 98.305, 98.305, 0
44, 81.132, 81.132, 0
45, 84.905, 84.905, 0
46, 100.0, 100.0, 0
47, 92.187, 92.187, 0
48, 88.679, 88.679, 0
49, 90.384, 96.153, 1
50, 95.744, 95.744, 0
51, 98.148, 98.148, 0
52, 91.666, 91.666, 0
53, 93.617, 93.617, 0
54, 91.48899999999999, 91.48899999999999, 0
55, 89.583, 89.583, 1
56, 88.679, 88.679, 0
57, 85.185, 85.185, 0
58, 88.0, 88.0, 0
59, 89.285, 89.285, 0
60, 96.0, 96.0, 0
61, 94.444, 94.444, 0
62, 98.148, 98.148, 0
63, 90.196, 90.196, 0
64, 89.473, 89.473, 0
65, 93.617, 93.617, 0
66, 92.59199999999998, 92.59199999999998, 0
67, 97.101, 97.101, 0
68, 86.274, 86.274, 0
69, 81.481, 81.481, 0
70, 96.49099999999999, 96.49099999999999, 0
71, 98.461, 98.461, 0
72, 98.039, 98.039, 0
73, 96.296, 96.296, 0
74, 100.0, 100.0, 0
75, 100.0, 100.0, 0
76, 98.181, 98.181, 0
77, 98.076, 98.076, 0
78, 90.56600000000002, 90.56600000000002, 0
79, 89.795, 89.795, 0
80, 93.103, 93.103, 0
81, 100.0, 100.0, 0
82, 90.0, 90.0, 0
83, 96.49099999999999, 96.49099999999999, 0
84, 98.275, 98.275, 0
85, 89.583, 89.583, 1
86, 96.363, 96.363, 0
87, 84.905, 84.905, 0
88, 96.153, 96.153, 0
89, 96.153, 96.153, 0
90, 96.153, 96.153, 0
91, 100.0, 100.0, 0
92, 98.275, 98.275, 0
93, 84.905, 84.905, 0
94, 100.0, 100.0, 0
95, 96.721, 96.721, 0
96, 92.0, 92.0, 0
97, 100.0, 100.0, 0
98, 96.61, 96.61, 0
99, 85.714, 85.714, 0
100, 90.384, 90.384, 0
101, 98.245, 98.245, 0
102, 89.13, 89.13, 0
103, 86.0, 86.0, 0
104, 100.0, 100.0, 0
105, 94.339, 94.339, 0
106, 92.727, 92.727, 0
107, 83.636, 83.636, 0
108, 89.473, 89.473, 0
109, 98.484, 98.484, 0
110, 98.275, 98.275, 0
111, 100.0, 100.0, 0
112, 88.235, 88.235, 0
113, 100.0, 100.0, 0
114, 90.74, 90.74, 0
115, 98.039, 98.039, 0
116, 91.304, 91.304, 0
117, 96.428, 96.428, 0
118, 95.65200000000002, 95.65200000000002, 0
119, 95.161, 95.161, 0
120, 91.304, 91.304, 0
121, 86.666, 86.666, 0
122, 86.538, 86.538, 0
123, 86.0, 86.0, 0
124, 93.333, 93.333, 0
125, 96.666, 96.666, 0
126, 89.583, 89.583, 0
127, 94.827, 94.827, 0
128, 85.185, 85.185, 0
129, 98.214, 98.214, 0
130, 98.275, 98.275, 0
131, 96.363, 96.363, 0
132, 96.296, 96.296, 0
133, 100.0, 100.0, 0
134, 98.461, 98.461, 0
135, 98.181, 98.181, 0
136, 93.181, 93.181, 0
137, 87.323, 87.323, 0
138, 90.909, 90.909, 0
139, 98.181, 98.181, 0
140, 89.361, 89.361, 0
141, 95.0, 95.0, 0
142, 94.915, 94.915, 0
143, 90.56600000000002, 90.56600000000002, 0
144, 96.363, 96.363, 0
145, 82.692, 82.692, 0
146, 89.795, 89.795, 0
147, 95.555, 95.555, 0
148, 98.113, 98.113, 0
149, 90.0, 90.0, 0
150, 94.736, 94.736, 0
151, 89.361, 89.361, 0
152, 86.538, 86.538, 0
153, 89.583, 89.583, 0
154, 88.461, 88.461, 0
155, 90.384, 90.384, 0
156, 90.74, 90.74, 0
157, 98.36, 98.36, 0
158, 96.666, 96.666, 0
159, 89.285, 89.285, 0
160, 98.181, 98.181, 0
161, 100.0, 100.0, 0
162, 98.412, 98.412, 0
163, 100.0, 100.0, 0
164, 98.214, 98.214, 0
165, 95.744, 95.744, 0
166, 98.214, 98.214, 0
167, 90.697, 90.697, 0
168, 96.363, 96.363, 0
169, 98.412, 98.412, 0
170, 95.555, 95.555, 0
171, 95.65200000000002, 95.65200000000002, 0
172, 94.23, 94.23, 0
173, 90.384, 90.384, 0
174, 100.0, 100.0, 0
175, 86.538, 86.538, 0
176, 100.0, 100.0, 0
177, 89.473, 89.473, 0
178, 88.679, 88.679, 0
179, 100.0, 100.0, 0
180, 83.928, 83.928, 0
181, 88.679, 96.226, 1
182, 88.524, 88.524, 0
183, 86.0, 86.0, 0
184, 96.428, 96.428, 1
185, 89.795, 89.795, 0
186, 95.91800000000002, 95.91800000000002, 0
187, 89.09, 89.09, 0
188, 100.0, 100.0, 0
189, 83.018, 83.018, 0
190, 100.0, 100.0, 0
191, 87.755, 97.95900000000002, 1
192, 87.719, 87.719, 0
193, 95.555, 95.555, 0
194, 93.617, 93.617, 0
195, 83.05, 83.05, 0
196, 89.795, 89.795, 0
197, 86.274, 86.274, 0
198, 88.0, 88.0, 0
199, 93.478, 93.478, 0
200, 92.98200000000001, 92.98200000000001, 0
201, 98.245, 98.245, 0
202, 94.0, 94.0, 0
203, 90.196, 90.196, 0
204, 98.148, 98.148, 0
205, 98.412, 98.412, 0
206, 83.928, 83.928, 0
207, 94.642, 94.642, 0
208, 98.305, 98.305, 0
209, 88.0, 88.0, 1
210, 96.825, 96.825, 0
211, 98.333, 98.333, 0
212, 87.755, 87.755, 0
213, 91.071, 91.071, 0
214, 96.296, 96.296, 0
215, 90.196, 90.196, 0
216, 98.148, 98.148, 0
217, 90.909, 90.909, 0
218, 94.642, 94.642, 0
219, 97.36800000000001, 97.36800000000001, 0
220, 91.666, 91.666, 0
221, 95.08100000000002, 95.08100000000002, 0
222, 100.0, 100.0, 0
223, 98.076, 98.076, 0
224, 89.09, 89.09, 0
225, 96.666, 96.666, 0
226, 90.56600000000002, 90.56600000000002, 0
227, 91.666, 91.666, 0
228, 96.078, 96.078, 0
229, 90.74, 90.74, 0
230, 96.774, 96.774, 0
231, 96.551, 96.551, 0
232, 96.923, 96.923, 0
233, 98.387, 98.387, 0
234, 84.375, 84.375, 0
235, 89.09, 89.09, 0
236, 87.272, 96.363, 1
237, 86.538, 86.538, 0
238, 95.65200000000002, 95.65200000000002, 0
239, 90.56600000000002, 90.56600000000002, 0
240, 82.142, 82.142, 0
241, 98.275, 98.275, 0
242, 92.15600000000002, 92.15600000000002, 0
243, 88.0, 88.0, 0
244, 97.5, 97.5, 0
245, 96.61, 96.61, 0
246, 93.442, 93.442, 0
247, 88.888, 88.888, 0
248, 95.522, 95.522, 0
249, 90.196, 90.196, 0
250, 90.0, 90.0, 0
251, 98.437, 98.437, 0
252, 85.714, 96.825, 1
253, 90.56600000000002, 90.56600000000002, 0
254, 96.428, 96.428, 0
255, 96.551, 96.551, 0
256, 94.444, 94.444, 0
257, 98.245, 98.245, 0
258, 96.428, 96.428, 0
259, 98.214, 98.214, 0
260, 100.0, 100.0, 0
261, 96.721, 96.721, 0
262, 86.363, 86.363, 0
263, 93.75, 95.31200000000001, 1
264, 84.21, 84.21, 0
265, 95.238, 96.825, 1
266, 89.285, 89.285, 0
267, 79.365, 79.365, 1
268, 87.931, 87.931, 1
269, 86.885, 86.885, 0
270, 88.524, 90.163, 1
271, 85.483, 85.483, 0
272, 89.333, 89.333, 0
273, 90.0, 90.0, 0
274, 86.666, 86.666, 0
275, 96.825, 98.412, 1
276, 90.163, 90.163, 1
277, 89.285, 89.285, 0
278, 90.384, 90.384, 0
279, 88.888, 88.888, 0
280, 89.473, 89.473, 0
281, 94.20199999999998, 94.20199999999998, 1
282, 89.83, 89.83, 0
283, 85.0, 85.0, 0
284, 90.909, 90.909, 0
285, 72.58, 72.58, 0
286, 95.08100000000002, 95.08100000000002, 1
287, 91.37900000000002, 91.37900000000002, 1
288, 87.096, 87.096, 0
289, 91.37900000000002, 91.37900000000002, 1
290, 95.522, 97.014, 1
291, 85.245, 86.885, 1
292, 87.096, 87.096, 0
293, 93.548, 93.548, 1
294, 97.14199999999998, 98.571, 1
295, 80.0, 80.0, 0
296, 92.45200000000001, 92.45200000000001, 1
297, 84.848, 84.848, 0
298, 85.964, 85.964, 0
299, 89.23, 89.23, 0
300, 84.745, 84.745, 1
301, 86.44, 86.44, 0
302, 89.655, 89.655, 0
303, 93.442, 93.442, 1
304, 97.14199999999998, 98.571, 1
305, 92.187, 92.187, 1
306, 87.5, 87.5, 0
307, 83.333, 83.333, 0
308, 90.384, 90.384, 0
309, 87.719, 87.719, 1
310, 85.245, 85.245, 0
311, 86.44, 86.44, 0
312, 87.301, 87.301, 0
313, 84.615, 84.615, 1
314, 89.285, 89.285, 0
315, 97.05799999999999, 98.529, 1
316, 95.31200000000001, 95.31200000000001, 1
317, 86.206, 86.206, 0
318, 91.37900000000002, 91.37900000000002, 0
319, 87.878, 87.878, 0
320, 96.825, 96.825, 1
321, 91.17600000000002, 92.647, 1
322, 85.454, 85.454, 1
323, 95.161, 96.774, 1
324, 87.096, 87.096, 0
325, 79.032, 79.032, 0
326, 95.384, 95.384, 1
327, 96.969, 96.969, 1
328, 95.31200000000001, 95.31200000000001, 1
329, 96.923, 96.923, 1
330, 97.22199999999998, 97.22199999999998, 1
331, 90.769, 90.769, 0
332, 89.655, 89.655, 0
333, 86.956, 86.956, 0
334, 84.285, 84.285, 0
335, 97.014, 98.507, 1
336, 95.161, 95.161, 1
337, 93.548, 95.161, 1
338, 87.142, 88.571, 1
339, 79.365, 80.952, 1
340, 80.645, 80.645, 0
341, 92.957, 94.366, 1
342, 91.228, 91.228, 0
