1, 89.795, 97.95900000000002, 3266,  1
2, 94.117, 94.117, 3266,  2
3, 98.214, 98.214, 3266,  3
4, 85.185, 94.444, 3266,  4
5, 85.416, 95.83300000000001, 3266,  5
6, 96.363, 96.363, 3266,  6
7, 84.444, 97.777, 3266,  7
8, 88.135, 96.61, 3266,  8
9, 94.827, 98.275, 3266,  9
10, 96.296, 96.296, 3266,  10
11, 98.181, 98.181, 3266,  11
12, 98.113, 98.113, 3266,  12
13, 79.591, 89.795, 3266,  13
14, 96.226, 96.226, 3266,  14
15, 98.36, 98.36, 3266,  15
16, 90.56600000000002, 94.339, 3266,  16
17, 93.617, 93.617, 3266,  17
18, 98.039, 98.039, 3266,  18
19, 96.49099999999999, 98.245, 3266,  19
20, 96.428, 96.428, 3266,  20
21, 96.153, 96.153, 3266,  21
22, 86.666, 86.666, 3118,  22
23, 87.755, 95.91800000000002, 3266,  23
24, 81.25, 81.25, 3118,  22
25, 86.792, 96.226, 3266,  24
26, 88.461, 98.076, 3266,  25
27, 90.56600000000002, 92.45200000000001, 3266,  26
28, 87.5, 87.5, 3266,  27
29, 93.548, 93.548, 3266,  28
30, 98.181, 98.181, 3266,  29
31, 98.076, 98.076, 3266,  30
32, 86.956, 86.956, 3266,  31
33, 86.956, 95.65200000000002, 3266,  32
34, 98.039, 98.039, 3266,  33
35, 88.679, 98.113, 3266,  34
36, 87.755, 87.755, 3266,  35
37, 96.153, 96.153, 3266,  36
38, 96.61, 96.61, 3266,  37
39, 96.363, 96.363, 3266,  38
40, 93.617, 93.617, 3266,  39
41, 85.964, 100.0, 3266,  40
42, 93.617, 93.617, 3266,  41
43, 98.305, 98.305, 3266,  42
44, 81.132, 94.339, 3266,  43
45, 84.905, 98.113, 3266,  44
46, 100.0, 100.0, 3266,  45
47, 92.187, 96.875, 3266,  46
48, 88.679, 98.113, 3266,  47
49, 90.384, 96.153, 3266,  48
50, 95.744, 95.744, 3266,  49
51, 98.148, 94.444, 3266,  50
52, 91.666, 95.83300000000001, 3266,  51
53, 93.617, 93.617, 3266,  52
54, 91.48899999999999, 91.48899999999999, 3266,  53
55, 89.583, 89.583, 3266,  54
56, 88.679, 98.113, 3266,  55
57, 85.185, 88.888, 3266,  56
58, 88.0, 86.0, 3266,  57
59, 89.285, 98.214, 3266,  58
60, 96.0, 96.0, 3266,  59
61, 94.444, 94.444, 3266,  60
62, 98.148, 98.148, 3266,  61
63, 90.196, 96.078, 3266,  62
64, 89.473, 92.98200000000001, 3266,  63
65, 93.617, 93.617, 3266,  64
66, 92.59199999999998, 98.148, 3266,  65
67, 97.101, 97.101, 3266,  66
68, 86.274, 98.039, 3266,  67
69, 81.481, 98.148, 3266,  68
70, 96.49099999999999, 100.0, 3266,  69
71, 98.461, 98.461, 3266,  70
72, 98.039, 98.039, 3266,  71
73, 96.296, 96.296, 3266,  72
74, 100.0, 100.0, 3266,  73
75, 100.0, 100.0, 3266,  74
76, 98.181, 98.181, 3266,  75
77, 98.076, 98.076, 3266,  76
78, 90.56600000000002, 100.0, 3266,  77
79, 89.795, 89.795, 3266,  78
80, 93.103, 98.275, 3266,  79
81, 100.0, 100.0, 3266,  80
82, 90.0, 98.0, 3266,  81
83, 96.49099999999999, 96.49099999999999, 3266,  82
84, 98.275, 98.275, 3266,  83
85, 89.583, 89.583, 3266,  84
86, 96.363, 96.363, 3266,  85
87, 84.905, 100.0, 3266,  86
88, 96.153, 96.153, 3266,  87
89, 96.153, 96.153, 3266,  88
90, 96.153, 96.153, 3266,  89
91, 100.0, 100.0, 3266,  90
92, 98.275, 98.275, 3266,  91
93, 84.905, 88.679, 3266,  92
94, 100.0, 100.0, 3266,  93
95, 96.721, 96.721, 3266,  94
96, 92.0, 98.0, 3266,  95
97, 100.0, 100.0, 3266,  96
98, 96.61, 96.61, 3266,  97
99, 85.714, 96.428, 3266,  98
100, 90.384, 96.153, 3266,  99
101, 98.245, 98.245, 3266,  100
102, 89.13, 89.13, 3266,  101
103, 86.0, 98.0, 3266,  102
104, 100.0, 100.0, 3266,  103
105, 94.339, 94.339, 3266,  104
106, 92.727, 100.0, 3266,  105
107, 83.636, 96.363, 3266,  106
108, 89.473, 98.245, 3266,  107
109, 98.484, 98.484, 3266,  108
110, 98.275, 98.275, 3266,  109
111, 100.0, 100.0, 3266,  110
112, 88.235, 98.039, 3266,  111
113, 100.0, 100.0, 3266,  112
114, 90.74, 100.0, 3266,  113
115, 98.039, 98.039, 3266,  114
116, 91.304, 89.13, 3266,  115
117, 96.428, 100.0, 3266,  116
118, 95.65200000000002, 95.65200000000002, 3266,  117
119, 95.161, 95.161, 3266,  118
120, 91.304, 95.65200000000002, 3266,  119
121, 86.666, 96.666, 3266,  120
122, 86.538, 96.153, 3266,  121
123, 86.0, 98.0, 3266,  122
124, 93.333, 93.333, 3266,  123
125, 96.666, 98.333, 3266,  124
126, 89.583, 97.91599999999998, 3266,  125
127, 94.827, 98.275, 3266,  126
128, 85.185, 96.296, 3266,  127
129, 98.214, 98.214, 3266,  128
130, 98.275, 98.275, 3266,  129
131, 96.363, 100.0, 3266,  130
132, 96.296, 96.296, 3266,  131
133, 100.0, 100.0, 3266,  132
134, 98.461, 98.461, 3266,  133
135, 98.181, 98.181, 3266,  134
136, 93.181, 88.636, 3266,  135
137, 87.323, 94.366, 3266,  136
138, 90.909, 98.181, 3119,  137
139, 98.181, 100.0, 3266,  138
140, 89.361, 93.617, 3266,  139
141, 95.0, 95.0, 3266,  140
142, 94.915, 100.0, 3266,  141
143, 90.56600000000002, 98.113, 3266,  142
144, 96.363, 96.363, 3266,  143
145, 82.692, 90.384, 3266,  144
146, 89.795, 100.0, 3266,  145
147, 95.555, 95.555, 3266,  146
148, 98.113, 98.113, 3266,  147
149, 90.0, 100.0, 3266,  148
150, 94.736, 89.473, 3266,  149
151, 89.361, 95.744, 3266,  150
152, 86.538, 92.307, 3266,  151
153, 89.583, 100.0, 3266,  152
154, 88.461, 98.076, 3266,  153
155, 90.384, 98.076, 3266,  154
156, 90.74, 90.74, 3120,  155
157, 98.36, 98.36, 3266,  156
158, 96.666, 96.666, 3266,  157
159, 89.285, 94.642, 3121,  158
160, 98.181, 94.545, 3266,  159
161, 100.0, 100.0, 3266,  160
162, 98.412, 100.0, 3266,  161
163, 100.0, 100.0, 3266,  162
164, 98.214, 98.214, 3266,  163
165, 95.744, 95.744, 3266,  164
166, 98.214, 96.428, 3266,  165
167, 90.697, 90.697, 3266,  166
168, 96.363, 98.181, 3266,  167
169, 98.412, 98.412, 3266,  168
170, 95.555, 95.555, 3266,  169
171, 95.65200000000002, 95.65200000000002, 3266,  170
172, 94.23, 94.23, 3266,  171
173, 90.384, 100.0, 3266,  172
174, 100.0, 100.0, 3266,  173
175, 86.538, 92.307, 3266,  174
176, 100.0, 100.0, 3266,  175
177, 89.473, 96.49099999999999, 3266,  176
178, 88.679, 98.113, 3266,  177
179, 100.0, 100.0, 3120,  155
180, 83.928, 94.642, 3266,  178
181, 88.679, 96.226, 3266,  179
182, 88.524, 88.524, 3266,  180
183, 86.0, 94.0, 3266,  181
184, 96.428, 96.428, 3266,  182
185, 89.795, 89.795, 3266,  183
186, 95.91800000000002, 97.95900000000002, 3266,  184
187, 89.09, 94.545, 3266,  185
188, 100.0, 100.0, 3266,  186
189, 83.018, 88.679, 3266,  187
190, 100.0, 100.0, 3266,  188
191, 87.755, 97.95900000000002, 3266,  189
192, 87.719, 87.719, 3266,  190
193, 95.555, 91.111, 3266,  191
194, 93.617, 93.617, 3266,  192
195, 83.05, 94.915, 3266,  193
196, 89.795, 100.0, 3119,  137
197, 86.274, 84.313, 3266,  194
198, 88.0, 88.0, 3266,  195
199, 93.478, 93.478, 3266,  196
200, 92.98200000000001, 92.98200000000001, 3266,  197
201, 98.245, 98.245, 3266,  198
202, 94.0, 100.0, 3266,  199
203, 90.196, 96.078, 3266,  200
204, 98.148, 98.148, 3122,  201
205, 98.412, 98.412, 3266,  202
206, 83.928, 94.642, 3266,  203
207, 94.642, 94.642, 3266,  204
208, 98.305, 98.305, 3266,  205
209, 88.0, 88.0, 3266,  206
210, 96.825, 98.412, 3266,  207
211, 98.333, 98.333, 3266,  208
212, 87.755, 93.877, 3266,  209
213, 91.071, 100.0, 3266,  210
214, 96.296, 100.0, 3266,  211
215, 90.196, 100.0, 3266,  212
216, 98.148, 98.148, 3122,  201
217, 90.909, 100.0, 3266,  213
218, 94.642, 98.214, 3266,  214
219, 97.36800000000001, 97.36800000000001, 3266,  215
220, 91.666, 91.666, 3266,  216
221, 95.08100000000002, 98.36, 3266,  217
222, 100.0, 100.0, 3266,  218
223, 98.076, 98.076, 3266,  219
224, 89.09, 96.363, 3266,  220
225, 96.666, 96.666, 3266,  221
226, 90.56600000000002, 98.113, 3266,  222
227, 91.666, 91.666, 3266,  223
228, 96.078, 96.078, 3266,  224
229, 90.74, 96.296, 3266,  225
230, 96.774, 96.774, 3266,  226
231, 96.551, 98.275, 3266,  227
232, 96.923, 96.923, 3266,  228
233, 98.387, 98.387, 3266,  229
234, 84.375, 100.0, 3121,  158
235, 89.09, 96.363, 3266,  230
236, 87.272, 96.363, 3266,  231
237, 86.538, 94.23, 3266,  232
238, 95.65200000000002, 95.65200000000002, 3266,  233
239, 90.56600000000002, 98.113, 3266,  234
240, 82.142, 94.642, 3266,  235
241, 98.275, 98.275, 3266,  236
242, 92.15600000000002, 92.15600000000002, 3266,  237
243, 88.0, 92.0, 3266,  238
244, 97.5, 97.5, 3266,  239
245, 96.61, 98.305, 3266,  240
246, 93.442, 98.36, 3266,  241
247, 88.888, 96.296, 3266,  242
248, 95.522, 95.522, 3266,  243
249, 90.196, 100.0, 3266,  244
250, 90.0, 100.0, 3266,  245
251, 98.437, 98.437, 3266,  246
252, 85.714, 96.825, 3266,  247
253, 90.56600000000002, 98.113, 3266,  248
254, 96.428, 96.428, 3266,  249
255, 96.551, 96.551, 3266,  250
256, 94.444, 94.444, 3266,  251
257, 98.245, 98.245, 3266,  252
258, 96.428, 91.071, 3266,  253
259, 98.214, 98.214, 3266,  254
260, 100.0, 100.0, 3266,  255
261, 96.721, 96.721, 3266,  256
262, 86.363, 89.393, 3032,  257
263, 93.75, 95.31200000000001, 3030,  258
264, 84.21, 87.719, 3032,  257
265, 95.238, 96.825, 3030,  258
266, 89.285, 89.285, 3266,  259
267, 79.365, 79.365, 3030,  258
268, 87.931, 87.931, 3030,  258
269, 86.885, 90.163, 3032,  257
270, 88.524, 90.163, 3030,  258
271, 85.483, 87.096, 3032,  257
272, 89.333, 89.333, 3266,  260
273, 90.0, 91.42800000000001, 3032,  257
274, 86.666, 88.333, 3032,  257
275, 96.825, 98.412, 3030,  258
276, 90.163, 90.163, 3030,  258
277, 89.285, 89.285, 3266,  261
278, 90.384, 92.307, 3032,  257
279, 88.888, 90.74, 3032,  257
280, 89.473, 91.228, 3032,  257
281, 94.20199999999998, 94.20199999999998, 3030,  258
282, 89.83, 91.525, 3032,  257
283, 85.0, 88.333, 3032,  257
284, 90.909, 90.909, 3266,  262
285, 72.58, 80.645, 3266,  263
286, 95.08100000000002, 95.08100000000002, 3030,  258
287, 91.37900000000002, 91.37900000000002, 3030,  258
288, 87.096, 88.709, 3032,  257
289, 91.37900000000002, 91.37900000000002, 3030,  258
290, 95.522, 97.014, 3030,  258
291, 85.245, 86.885, 3030,  258
292, 87.096, 90.322, 3032,  257
293, 93.548, 93.548, 3030,  258
294, 97.14199999999998, 98.571, 3030,  258
295, 80.0, 81.666, 3032,  257
296, 92.45200000000001, 92.45200000000001, 3030,  258
297, 84.848, 86.363, 3032,  257
298, 85.964, 89.473, 3032,  257
299, 89.23, 90.769, 3032,  257
300, 84.745, 84.745, 3030,  258
301, 86.44, 89.83, 3032,  257
302, 89.655, 91.37900000000002, 3032,  257
303, 93.442, 93.442, 3030,  258
304, 97.14199999999998, 98.571, 3030,  258
305, 92.187, 92.187, 3030,  258
306, 87.5, 89.285, 3032,  257
307, 83.333, 86.666, 3032,  257
308, 90.384, 88.461, 3032,  257
309, 87.719, 87.719, 3030,  258
310, 85.245, 88.524, 3032,  257
311, 86.44, 88.135, 3032,  257
312, 87.301, 90.476, 3032,  257
313, 84.615, 84.615, 3030,  258
314, 89.285, 89.285, 3266,  264
