98.245 98.245
96.61 98.305
95.83300000000001 95.83300000000001
94.444 94.444
94.444 96.296
91.48899999999999 95.744
96.153 96.153
96.721 96.721
92.307 94.23
96.226 96.226
96.49099999999999 96.49099999999999
96.153 98.076
96.363 96.363
92.45200000000001 94.339
96.363 100.0
81.818 95.45400000000001
93.478 93.478
89.285 92.857
94.52 97.26
98.507 98.507
96.551 96.551
95.65200000000002 97.101
96.61 96.61
95.83300000000001 95.83300000000001
93.877 91.836
96.226 96.226
95.83300000000001 95.83300000000001
96.0 96.0
89.09 100.0
59.15400000000001 97.183
100.0 100.0
98.214 98.214
91.666 93.333
76.923 76.923
88.888 92.59199999999998
91.304 91.304
95.744 95.744
96.551 96.551
91.111 95.555
90.697 95.34800000000001
89.83 94.915
96.296 96.296
94.642 96.428
95.45400000000001 95.45400000000001
96.825 96.825
96.078 96.078
96.875 96.875
95.0 96.666
95.0 100.0
96.363 96.363
96.153 98.076
96.226 96.226
87.234 89.361
96.078 96.078
94.117 96.078
96.721 96.721
96.363 96.363
97.101 97.101
96.721 96.721
96.61 96.61
95.774 97.183
95.774 97.183
96.774 96.774
96.49099999999999 96.49099999999999
93.877 93.877
92.307 96.153
71.875 71.875
96.721 96.721
95.91800000000002 95.91800000000002
96.428 96.428
96.153 96.153
94.736 94.736
90.56600000000002 90.56600000000002
100.0 100.0
98.214 98.214
94.444 98.148
90.909 95.45400000000001
96.296 96.296
90.0 96.0
96.666 96.666
94.23 96.153
96.666 96.666
93.333 95.555
100.0 100.0
93.846 98.461
90.0 90.0
84.126 92.063
85.0 85.0
82.692 96.153
98.36 98.36
97.297 97.297
96.078 96.078
95.83300000000001 95.83300000000001
95.83300000000001 95.83300000000001
90.476 95.238
95.744 95.744
94.642 94.642
95.83300000000001 95.83300000000001
96.078 96.078
100.0 100.0
98.245 100.0
96.363 96.363
95.161 95.161
96.551 96.551
96.363 96.363
96.296 96.296
89.473 89.473
87.5 87.5
89.655 89.655
96.153 96.153
100.0 100.0
96.428 96.428
54.23700000000001 94.915
52.459 91.803
49.152 89.83
89.189 91.89100000000002
91.42800000000001 91.42800000000001
93.939 93.939
88.235 100.0
88.157 88.157
75.0 80.0
93.75 96.875
97.101 97.101
50.0 100.0
98.039 98.039
94.366 98.591
96.721 98.36
72.972 72.972
94.23 94.23
100.0 100.0
26.0 42.0
95.744 95.744
93.22 96.61
96.774 100.0
94.117 94.117
94.444 94.444
88.524 90.163
97.101 100.0
95.83300000000001 95.83300000000001
93.75 93.75
93.64999999999999 96.825
94.444 94.444
96.774 96.774
92.857 96.428
96.363 96.363
91.48899999999999 95.744
92.0 92.0
92.0 92.0
91.836 91.836
92.98200000000001 92.98200000000001
82.608 84.782
92.45200000000001 92.45200000000001
95.0 95.0
95.08100000000002 95.08100000000002
100.0 100.0
95.238 95.238
96.721 96.721
87.234 87.234
93.333 93.333
96.363 96.363
100.0 100.0
93.181 93.181
93.333 95.555
95.555 95.555
95.83300000000001 100.0
89.13 93.478
96.551 96.551
96.0 96.0
94.20199999999998 97.101
94.827 96.551
97.674 97.674
100.0 100.0
98.461 98.461
100.0 100.0
100.0 100.0
100.0 100.0
95.34800000000001 95.34800000000001
95.83300000000001 95.83300000000001
97.014 97.014
88.333 91.666
93.75 95.83300000000001
95.91800000000002 95.91800000000002
86.046 93.023
96.0 96.0
96.363 96.363
96.226 96.226
93.478 95.65200000000002
89.795 89.795
94.736 96.49099999999999
96.666 96.666
93.75 93.75
93.506 93.506
95.774 95.774
92.68199999999999 95.121
98.214 98.214
100.0 100.0
95.0 95.0
96.49099999999999 96.49099999999999
33.333 33.333
28.570999999999998 28.570999999999998
95.65200000000002 95.65200000000002
94.117 94.117
95.061 97.52999999999999
95.31200000000001 96.875
97.101 97.101
98.55 98.55
92.957 92.957
100.0 100.0
89.13 89.13
97.26 97.26
94.642 96.428
64.15 90.56600000000002
95.08100000000002 96.721
98.461 98.461
100.0 100.0
59.09 89.393
90.384 94.23
93.22 94.915
92.857 92.857
57.141999999999996 91.42800000000001
95.0 95.0
98.275 98.275
88.135 88.135
95.83300000000001 95.83300000000001
96.774 96.774
94.339 96.226
95.83300000000001 95.83300000000001
95.384 95.384
96.153 96.153
95.555 95.555
94.0 94.0
50.0 51.351
96.078 96.078
100.0 100.0
84.848 96.969
92.59199999999998 92.59199999999998
91.071 91.071
100.0 100.0
98.571 100.0
100.0 100.0
100.0 100.0
100.0 100.0
94.915 96.61
91.525 94.915
92.98200000000001 94.736
94.444 96.296
96.721 96.721
96.825 96.825
96.551 96.551
83.87 88.709
93.24300000000001 98.64800000000001
84.722 87.5
96.875 96.875
89.705 95.58800000000001
92.105 98.684
93.548 93.548
37.5 37.5
93.421 93.421
65.789 69.736
88.524 90.163
94.594 97.297
95.31200000000001 95.31200000000001
95.238 95.238
83.05 83.05
96.61 96.61
94.736 96.052
86.885 86.885
25.0 43.055
84.482 84.482
94.545 100.0
93.22 96.61
34.246 35.616
92.727 96.363
95.0 98.333
94.23 96.153
94.444 94.444
94.642 94.642
98.684 100.0
86.666 100.0
86.046 100.0
97.22199999999998 97.22199999999998
96.153 96.153
93.333 95.555
88.235 88.235
84.848 84.848
96.825 96.825
96.666 96.666
94.545 94.545
