96.296 100.0
100.0 100.0
98.039 100.0
89.473 89.473
97.87200000000001 97.87200000000001
100.0 100.0
98.55 100.0
96.078 98.039
96.296 96.296
100.0 100.0
100.0 100.0
98.039 100.0
96.296 96.296
98.214 98.214
100.0 100.0
92.727 92.727
98.076 100.0
100.0 100.0
100.0 100.0
94.827 98.275
100.0 100.0
100.0 100.0
98.245 100.0
100.0 100.0
87.5 95.83300000000001
98.181 98.181
96.226 88.679
100.0 100.0
96.153 98.076
98.076 98.076
100.0 100.0
96.551 98.275
100.0 100.0
100.0 100.0
96.721 98.36
94.0 94.0
98.412 98.412
100.0 100.0
100.0 100.0
100.0 100.0
100.0 100.0
91.304 97.826
100.0 100.0
98.181 100.0
96.226 100.0
92.727 100.0
100.0 100.0
100.0 100.0
100.0 100.0
100.0 100.0
98.0 100.0
100.0 100.0
100.0 100.0
96.296 98.148
100.0 100.0
95.65200000000002 97.826
98.214 100.0
97.826 97.826
100.0 100.0
97.826 97.826
100.0 100.0
86.538 98.076
98.0 98.0
95.555 95.555
100.0 100.0
97.91599999999998 97.91599999999998
96.551 96.551
98.148 100.0
100.0 100.0
98.275 98.275
96.363 100.0
98.148 98.148
100.0 100.0
100.0 100.0
98.181 98.181
93.181 93.181
97.183 97.183
98.181 100.0
100.0 100.0
95.744 95.744
100.0 100.0
96.61 98.305
90.56600000000002 98.113
98.181 100.0
98.076 100.0
100.0 100.0
88.888 95.555
98.113 98.113
98.0 100.0
98.245 100.0
95.744 97.87200000000001
96.153 98.076
89.583 100.0
94.23 96.153
100.0 100.0
90.74 96.296
100.0 100.0
100.0 100.0
100.0 100.0
94.545 94.545
100.0 100.0
96.825 96.825
100.0 100.0
100.0 100.0
100.0 100.0
92.857 96.428
95.34800000000001 95.34800000000001
96.363 100.0
98.412 100.0
95.555 97.777
91.304 100.0
94.23 94.23
98.076 100.0
100.0 100.0
94.23 100.0
98.148 100.0
100.0 100.0
98.113 100.0
100.0 100.0
96.428 98.214
98.113 98.113
88.524 96.721
98.0 100.0
98.214 100.0
95.91800000000002 95.91800000000002
95.91800000000002 95.91800000000002
96.363 98.181
87.272 96.363
96.226 96.226
98.275 100.0
97.95900000000002 97.95900000000002
98.245 100.0
95.555 95.555
89.361 89.361
94.915 96.61
100.0 100.0
86.274 100.0
88.0 96.0
95.65200000000002 95.65200000000002
84.21 84.21
98.245 98.245
98.0 98.0
98.039 98.039
100.0 100.0
96.825 100.0
98.214 98.214
94.642 94.642
100.0 100.0
96.0 100.0
96.825 98.412
98.333 100.0
91.836 100.0
100.0 100.0
100.0 100.0
96.078 98.039
100.0 100.0
100.0 100.0
92.857 96.428
98.684 100.0
100.0 100.0
98.36 100.0
100.0 100.0
94.23 98.076
100.0 100.0
95.0 96.666
98.113 98.113
97.91599999999998 97.91599999999998
96.078 96.078
96.296 98.148
98.387 98.387
98.275 98.275
98.461 98.461
98.387 98.387
98.437 98.437
100.0 100.0
100.0 100.0
98.076 100.0
95.65200000000002 95.65200000000002
98.113 98.113
98.214 98.214
98.275 98.275
92.15600000000002 92.15600000000002
92.0 100.0
100.0 100.0
98.305 98.305
93.442 100.0
100.0 100.0
97.014 100.0
96.078 96.078
100.0 100.0
100.0 100.0
95.238 96.825
98.113 100.0
100.0 100.0
100.0 100.0
100.0 100.0
96.49099999999999 100.0
96.428 98.214
100.0 100.0
100.0 100.0
100.0 100.0
83.333 83.333
85.937 85.937
84.21 84.21
93.64999999999999 93.64999999999999
92.857 92.857
76.19 76.19
94.827 94.827
88.524 88.524
91.803 91.803
85.483 85.483
93.333 93.333
92.857 92.857
88.333 88.333
93.64999999999999 93.64999999999999
83.606 83.606
91.071 91.071
90.384 90.384
94.444 94.444
87.719 87.719
91.304 91.304
93.22 93.22
88.333 88.333
90.909 90.909
90.322 90.322
93.442 93.442
89.655 89.655
90.322 90.322
89.655 89.655
95.522 95.522
93.442 93.442
87.096 87.096
93.548 93.548
91.42800000000001 91.42800000000001
80.0 80.0
92.45200000000001 92.45200000000001
84.848 84.848
85.964 85.964
92.307 92.307
86.44 86.44
88.135 88.135
89.655 89.655
95.08100000000002 95.08100000000002
95.714 95.714
95.31200000000001 95.31200000000001
89.285 89.285
90.0 90.0
86.538 86.538
85.964 85.964
86.885 86.885
88.135 88.135
87.301 87.301
95.384 95.384
91.071 91.071
92.647 92.647
