22.448 51.02 1.3215723525703433 35
35.294 62.745 1.3215723525703433 37
45.614 70.175 1.3215723525703433 43
48.333 71.666 1.3215723525703433 46
22.448 51.02 1.3215723525703433 35
25.454 50.909 1.3215723525703433 41
50.0 72.58 1.3215723525703433 48
41.509 67.924 1.3215723525703433 39
30.769 57.692 1.3215723525703433 38
25.454 50.909 1.3215723525703433 41
47.457 71.186 1.3215723525703433 45
45.614 70.175 1.3215723525703433 43
48.333 71.666 1.3215723525703433 46
49.206 71.428 1.3215723525703433 49
18.867 45.28300000000001 1.3215723525703433 39
32.608 63.043 1.3215723525703433 32
37.735 64.15 1.3215723525703433 39
44.642 69.642 1.3215723525703433 42
55.072 75.362 1.3215723525703433 55
50.0 72.58 1.3215723525703433 48
96.153 98.076 1.2179403617382396 29
84.09 86.363 1.2179403617382376 21
87.234 89.361 1.2179403617382156 24
87.5 90.0 1.2179403617382139 17
93.75 95.83300000000001 1.2179403617382136 25
91.666 93.75 1.217940361738206 25
81.25 83.333 1.2179403617382056 25
93.478 95.65200000000002 1.2179403617382045 23
88.372 90.697 1.217940361738204 20
94.339 96.226 1.2179403617382039 30
87.5 90.0 1.2179403617382032 17
88.095 90.476 1.2179403617382023 19
94.339 96.226 1.2179403617382016 30
94.117 96.078 1.2179403617382014 28
93.877 95.91800000000002 1.217940361738201 26
93.478 95.65200000000002 1.2179403617382003 23
93.75 95.83300000000001 1.2179403617381992 25
92.857 94.642 1.217940361738199 33
90.697 93.023 1.2179403617381985 20
93.023 95.34800000000001 1.2179403617381979 20
94.444 96.296 1.2179403617381974 31
100.0 100.0 1.0904365673436827 13
98.437 100.0 1.0877009034062595 21
96.61 98.305 1.08745144609177 18
98.0 98.0 1.0869423268032241 12
85.185 96.296 1.0770662486299034 10
95.83300000000001 100.0 1.076330440412774 12
54.544999999999995 56.81799999999999 1.0741449894552726 8
68.0 88.0 1.0687700276912855 36
69.811 88.679 1.0687700276912855 39
58.695 80.434 1.0687700276912855 32
67.307 86.538 1.0687700276912855 38
69.811 88.679 1.0687700276912855 39
56.81799999999999 79.545 1.0687700276912853 30
69.23 88.461 1.0687700276912853 38
63.461 82.692 1.0687700276912853 38
63.461 82.692 1.0687700276912853 38
68.627 88.235 1.0687700276912853 37
70.37 88.888 1.0687700276912853 40
70.909 89.09 1.0687700276912853 41
66.666 87.5 1.0687700276912853 34
63.461 82.692 1.0687700276912853 38
75.0 90.625 1.068770027691285 50
65.957 87.234 1.068770027691285 33
75.384 90.769 1.068770027691285 51
69.811 88.679 1.068770027691285 39
64.444 86.666 1.068770027691285 31
69.23 88.461 1.068770027691285 38
66.666 87.5 1.068770027691285 34
61.224 81.632 1.068770027691285 35
63.636 86.363 1.068770027691285 30
66.666 87.5 1.068770027691285 34
69.23 88.461 1.068770027691285 38
72.413 89.655 1.068770027691285 44
100.0 100.0 1.0664390587462298 15
100.0 100.0 1.0618465904495822 10
90.909 100.0 1.0600019462881614 6
92.98200000000001 92.98200000000001 1.0560805046731394 9
47.169 58.49 1.0533321755772869 15
48.148 59.259 1.0531131307795185 16
100.0 100.0 1.0525121074319435 12
48.387 50.0 1.051649849273357 15
51.51499999999999 53.03 1.051620726511415 19
40.0 41.818 1.0516180860930786 8
49.206 50.793 1.051614857381607 16
41.379 43.103 1.0515593417572704 11
60.0 61.176 1.0515308496157558 38
49.253 50.745999999999995 1.0515157292788437 20
49.206 50.793 1.0515111602105405 16
50.769 52.307 1.0515025346641154 18
100.0 100.0 1.0512534236338273 7
60.24 61.445 1.050448555353667 36
100.0 100.0 1.0491077259373784 9
54.929 56.338 1.0478391964340115 24
45.0 46.666 1.0447196723246925 13
52.23799999999999 53.731 1.0446332848905377 20
45.762 47.457 1.0442834534395737 12
94.0 98.0 1.0430120097515063 2
90.0 96.0 1.0420893231999586 9
48.387 50.0 1.0402084250279762 15
45.762 47.457 1.0371821506786647 12
40.983 42.622 1.0370787519875462 14
100.0 100.0 1.0369121626199362 28
96.825 96.825 1.0347540966800772 13
96.666 96.666 1.0337860793068103 18
95.744 95.744 1.0337501926605015 27
100.0 100.0 1.0335893326213226 23
47.169 58.49 1.0334506822839005 15
97.36800000000001 97.36800000000001 1.0327591023586544 18
94.117 94.117 1.032281661181683 14
49.206 52.38 1.0322443878530172 49
50.769 53.846 1.0322443878530172 51
51.51499999999999 54.544999999999995 1.0322443878530172 52
58.974 61.538 1.0322443878530172 64
52.23799999999999 55.223 1.0322443878530172 53
40.0 43.333 1.0322443878530172 46
45.901 49.18 1.0322443878530172 47
52.23799999999999 55.223 1.0322443878530172 53
52.112 54.929 1.0322443878530172 57
56.164 58.904 1.0322443878530172 59
50.745999999999995 53.731 1.0322443878530172 53
55.555 58.333 1.0322443878530172 58
50.769 53.846 1.0322443878530172 51
56.756 59.459 1.0322443878530172 60
60.493 62.962 1.0322443878530172 67
53.521 56.338 1.032244387853017 57
50.0 53.03 1.032244387853017 52
50.0 53.03 1.032244387853017 52
50.745999999999995 53.731 1.032244387853017 53
58.974 61.538 1.032244387853017 64
53.521 56.338 1.032244387853017 57
54.285 57.141999999999996 1.032244387853017 56
60.97500000000001 63.414 1.032244387853017 68
53.521 56.338 1.032244387853017 57
51.47 54.411 1.032244387853017 54
52.23799999999999 55.223 1.032244387853017 53
55.555 58.333 1.032244387853017 58
54.929 57.746 1.032244387853017 57
58.441 61.038 1.032244387853017 63
62.352 64.705 1.032244387853017 71
88.888 88.888 1.0318565506407635 16
49.152 59.322 1.0318336505681116 21
90.0 90.0 1.0317983317901944 10
96.0 96.0 1.031721384628785 10
97.674 97.674 1.0315694909201611 23
96.774 96.774 1.0314253711419477 11
47.54 49.18 1.0309476663632466 14
31.372 43.137 1.0306066225797657 13
90.243 95.121 1.0301977110499894 9
98.591 98.591 1.0301292153078525 21
95.238 95.238 1.0295865473549 45
94.444 94.444 1.0295865473549 36
83.333 83.333 1.0295865473548997 30
89.583 89.583 1.0295865473548997 30
94.23 94.23 1.0295865473548997 34
94.0 94.0 1.0295865473548997 32
80.769 80.769 1.0295865473548997 34
94.339 94.339 1.0295865473548997 35
91.836 91.836 1.0295865473548997 31
95.08100000000002 95.08100000000002 1.0295865473548997 43
89.473 89.473 1.0295865473548997 39
90.909 90.909 1.0295865473548997 37
90.74 90.74 1.0295865473548997 36
89.583 89.583 1.0295865473548997 30
80.769 80.769 1.0295865473548997 34
94.736 94.736 1.0295865473548997 39
84.782 84.782 1.0295865473548997 28
94.23 94.23 1.0295865473548997 34
100.0 100.0 1.0287687254047204 14
80.645 96.774 1.0272067541289576 11
97.05799999999999 97.05799999999999 1.0261068272714402 11
98.214 98.214 1.0255668969537495 16
37.313 53.731 1.0231397697541085 20
100.0 100.0 1.0230886935719634 18
43.396 54.716 1.0219055850533927 15
90.243 95.121 1.021668688038023 6
87.037 94.444 1.0216116069027894 14
51.785 53.571 1.0198749454689195 14
57.141999999999996 58.73 1.0198658344277085 21
54.23700000000001 55.932 1.0197297089189594 17
56.25 57.812 1.0194810698430188 22
51.785 53.571 1.0189367767110005 14
47.169 58.49 1.0185859126218288 15
60.294 61.764 1.0184912470025564 26
53.448 55.172 1.0184533713875137 16
53.448 55.172 1.0183869610295537 16
46.29599999999999 48.148 1.018292380349362 12
55.737 57.377 1.0182853673344463 19
57.812 59.375 1.018225521008191 22
52.631 54.385 1.0182134200121968 15
52.541999999999994 62.711 1.0171292146931652 21
100.0 100.0 1.0163739108848422 22
100.0 100.0 1.0145878381160904 15
100.0 100.0 1.0143371296675885 12
100.0 100.0 1.0135936013929245 14
55.737 57.377 1.0132143688794417 19
51.666 53.333 1.0126646780485677 18
97.36800000000001 97.36800000000001 1.0123838705988415 19
94.02899999999998 94.02899999999998 1.0120247676193586 10
90.909 95.45400000000001 1.0113750055388566 11
89.361 95.744 1.0111159731253145 7
96.551 100.0 1.0110748074336129 22
100.0 100.0 1.010639456147873 17
82.608 91.304 1.0094733531522133 7
44.0 56.0 1.0092574714698306 12
100.0 100.0 1.0090941991549318 19
100.0 100.0 1.0081132215107491 18
100.0 100.0 1.0077799482497454 9
98.571 98.571 1.0077769563652357 13
82.352 88.235 1.0075208408320548 14
44.444 55.555 1.0074394863229 16
100.0 100.0 1.0070349222598824 23
100.0 100.0 1.0069749905844656 18
93.846 98.461 1.0068260170434782 5
55.0 56.666 1.0063971380988843 18
94.117 98.529 1.0060622584085603 8
93.846 98.461 1.0058184991417118 5
78.947 78.947 1.0056780246378316 43
83.606 83.606 1.0056780246378312 47
80.0 80.0 1.0056780246378312 46
80.952 80.952 1.0056780246378312 49
78.571 78.571 1.0056780246378305 42
80.0 80.0 1.0056780246378298 46
82.758 82.758 1.0056780246378298 44
80.0 80.0 1.0056780246378298 46
84.848 84.848 1.0056780246378298 52
81.818 81.818 1.0056780246378294 41
78.947 78.947 1.0056780246378292 43
82.142 82.142 1.005678024637829 42
84.126 84.126 1.0056780246378287 49
84.375 84.375 1.0056780246378285 50
84.848 84.848 1.0056780246378276 52
79.31 79.31 1.0056780246378265 44
78.181 78.181 1.0056780246378243 41
81.132 81.132 1.005678024637824 39
79.31 79.31 1.0056780246378234 44
77.358 77.358 1.0056780246378219 39
79.245 79.245 1.0056780246378219 39
70.689 70.689 1.0056780246378165 44
78.181 78.181 1.0056780246378136 41
100.0 100.0 1.0053944505533372 17
55.0 56.666 1.004640549181259 18
92.42399999999999 96.969 1.004179344874181 6
100.0 100.0 1.0039234694430106 17
100.0 100.0 1.003717263534611 11
67.088 84.81 1.003564038781498 67
63.888 83.333 1.003564038781498 60
61.764 82.352 1.003564038781498 56
61.764 82.352 1.003564038781498 56
64.383 83.561 1.003564038781498 61
61.194 82.089 1.003564038781498 55
62.5 81.944 1.003564038781498 60
66.666 84.615 1.003564038781498 66
64.383 83.561 1.003564038781498 61
63.38 83.098 1.003564038781498 59
53.968 76.19 1.003564038781498 51
61.764 82.352 1.0035640387814977 56
61.764 82.352 1.0035640387814977 56
60.273 79.452 1.0035640387814977 61
65.333 84.0 1.0035640387814977 63
61.194 82.089 1.0035640387814977 55
